tanggal;wilayah;waktu;cuaca;kelembaban_persen;suhu_derajat_celcius
07/12/2018;Jakarta Utara;Pagi;Hujan Lokal; 75 - 100;23 - 32
07/12/2018;Jakarta Utara;Siang;Berawan; 75 - 100;23 - 32
07/12/2018;Kepulauan Seribu;Dini Hari;Berawan; 75 - 100;23 - 32
07/12/2018;Kepulauan Seribu;Malam;Hujan Lokal; 75 - 100;23 - 32
07/12/2018;Kepulauan Seribu;Pagi;Hujan Ringan; 75 - 100;23 - 32
07/12/2018;Kepulauan Seribu;Siang;Berawan; 75 - 100;23 - 32
08/12/2018;Jakarta Barat;Dini Hari;Berawan; 70 - 95;23 - 32
08/12/2018;Jakarta Barat;Malam;Berawan; 70 - 95;23 - 32
08/12/2018;Jakarta Barat;Pagi;Berawan; 70 - 95;23 - 32
08/12/2018;Jakarta Barat;Siang;Hujan Lokal; 70 - 95;23 - 32
08/12/2018;Jakarta Pusat;Dini Hari;Berawan; 70 - 95;23 - 32
08/12/2018;Jakarta Pusat;Malam;Cerah Berawan; 70 - 95;23 - 32
08/12/2018;Jakarta Pusat;Pagi;Berawan; 70 - 95;23 - 32
08/12/2018;Jakarta Pusat;Siang;Berawan; 70 - 95;23 - 32
08/12/2018;Jakarta Selatan;Dini Hari;Berawan; 70 - 95;23 - 32
08/12/2018;Jakarta Selatan;Malam;Berawan; 70 - 95;23 - 32
08/12/2018;Jakarta Selatan;Pagi;Berawan; 70 - 95;23 - 32
08/12/2018;Jakarta Selatan;Siang;Hujan Lokal; 70 - 95;23 - 32
08/12/2018;Jakarta Timur;Dini Hari;Berawan; 70 - 95;23 - 32
08/12/2018;Jakarta Timur;Malam;Berawan; 70 - 95;23 - 32
08/12/2018;Jakarta Timur;Pagi;Berawan; 70 - 95;23 - 32
08/12/2018;Jakarta Timur;Siang;Hujan Lokal; 70 - 95;23 - 32
08/12/2018;Jakarta Utara;Dini Hari;Berawan; 70 - 95;23 - 32
08/12/2018;Jakarta Utara;Malam;Cerah Berawan; 70 - 95;23 - 32
08/12/2018;Jakarta Utara;Pagi;Berawan; 70 - 95;23 - 32
08/12/2018;Jakarta Utara;Siang;Berawan; 70 - 95;23 - 32
08/12/2018;Kepulauan Seribu;Dini Hari;Cerah Berawan; 70 - 95;23 - 32
08/12/2018;Kepulauan Seribu;Malam;Cerah Berawan; 70 - 95;23 - 32
08/12/2018;Kepulauan Seribu;Pagi;Hujan Lokal; 70 - 95;23 - 32
08/12/2018;Kepulauan Seribu;Siang;Cerah Berawan; 70 - 95;23 - 32
09/12/2018;Jakarta Barat;Dini Hari;Hujan Lokal; 75 - 95;23 - 31
09/12/2018;Jakarta Barat;Malam;Hujan Lokal; 75 - 95;23 - 31
09/12/2018;Jakarta Barat;Pagi;Cerah Berawan; 75 - 95;23 - 31
09/12/2018;Jakarta Barat;Siang;Hujan Ringan; 75 - 95;23 - 31
09/12/2018;Jakarta Pusat;Dini Hari;Hujan Lokal; 75 - 95;23 - 31
09/12/2018;Jakarta Pusat;Malam;Berawan; 75 - 95;23 - 31
09/12/2018;Jakarta Pusat;Pagi;Cerah Berawan; 75 - 95;23 - 31
09/12/2018;Jakarta Pusat;Siang;Berawan; 75 - 95;23 - 31
09/12/2018;Jakarta Selatan;Dini Hari;Berawan; 75 - 95;23 - 31
09/12/2018;Jakarta Selatan;Malam;Hujan Lokal; 75 - 95;23 - 31
09/12/2018;Jakarta Selatan;Pagi;Cerah Berawan; 75 - 95;23 - 31
09/12/2018;Jakarta Selatan;Siang;Hujan Ringan; 75 - 95;23 - 31
09/12/2018;Jakarta Timur;Dini Hari;Hujan Lokal; 75 - 95;23 - 31
09/12/2018;Jakarta Timur;Malam;Hujan Lokal; 75 - 95;23 - 31
09/12/2018;Jakarta Timur;Pagi;Cerah Berawan; 75 - 95;23 - 31
09/12/2018;Jakarta Timur;Siang;Hujan Ringan; 75 - 95;23 - 31
09/12/2018;Jakarta Utara;Dini Hari;Hujan Lokal; 75 - 95;23 - 31
09/12/2018;Jakarta Utara;Malam;Berawan; 75 - 95;23 - 31
09/12/2018;Jakarta Utara;Pagi;Cerah Berawan; 75 - 95;23 - 31
09/12/2018;Jakarta Utara;Siang;Berawan; 75 - 95;23 - 31
09/12/2018;Kepulauan Seribu;Dini Hari;Hujan Lokal; 75 - 95;23 - 31
09/12/2018;Kepulauan Seribu;Malam;Berawan; 75 - 95;23 - 31
09/12/2018;Kepulauan Seribu;Pagi;Cerah Berawan; 75 - 95;23 - 31
09/12/2018;Kepulauan Seribu;Siang;Berawan; 75 - 95;23 - 31
10/12/2018;Jakarta Barat;Dini Hari;Berawan Tebal; 65 - 100;24 - 32
10/12/2018;Jakarta Barat;Malam;Berawan; 65 - 100;24 - 32
10/12/2018;Jakarta Barat;Pagi;Berawan; 65 - 100;24 - 32
10/12/2018;Jakarta Barat;Siang;Hujan Sedang; 65 - 100;24 - 32
10/12/2018;Jakarta Pusat;Dini Hari;Berawan; 65 - 100;24 - 32
10/12/2018;Jakarta Pusat;Malam;Berawan; 65 - 100;24 - 32
10/12/2018;Jakarta Pusat;Pagi;Berawan; 65 - 100;24 - 32
10/12/2018;Jakarta Pusat;Siang;Hujan Ringan; 65 - 100;24 - 32
10/12/2018;Jakarta Selatan;Dini Hari;Berawan; 65 - 100;24 - 32
10/12/2018;Jakarta Selatan;Malam;Berawan; 65 - 100;24 - 32
10/12/2018;Jakarta Selatan;Pagi;Berawan; 65 - 100;24 - 32
10/12/2018;Jakarta Selatan;Siang;Hujan Sedang; 65 - 100;24 - 32
10/12/2018;Jakarta Timur;Dini Hari;Berawan; 65 - 100;24 - 32
10/12/2018;Jakarta Timur;Malam;Berawan; 65 - 100;24 - 32
10/12/2018;Jakarta Timur;Pagi;Berawan; 65 - 100;24 - 32
10/12/2018;Jakarta Timur;Siang;Hujan Sedang; 65 - 100;24 - 32
10/12/2018;Jakarta Utara;Dini Hari;Berawan; 65 - 100;24 - 32
10/12/2018;Jakarta Utara;Malam;Berawan; 65 - 100;24 - 32
10/12/2018;Jakarta Utara;Pagi;Berawan; 65 - 100;24 - 32
10/12/2018;Jakarta Utara;Siang;Hujan Lokal; 65 - 100;24 - 32
10/12/2018;Kepulauan Seribu;Dini Hari;Berawan; 65 - 100;24 - 32
10/12/2018;Kepulauan Seribu;Malam;Hujan Lokal; 65 - 100;24 - 32
10/12/2018;Kepulauan Seribu;Pagi;Berawan; 65 - 100;24 - 32
10/12/2018;Kepulauan Seribu;Siang;Cerah; 65 - 100;24 - 32
11/12/2018;Jakarta Barat;Dini Hari;Berawan; 55 - 90;24 - 33
11/12/2018;Jakarta Barat;Malam;Cerah Berawan; 55 - 90;24 - 33
11/12/2018;Jakarta Barat;Pagi;Cerah Berawan; 55 - 90;24 - 33
11/12/2018;Jakarta Barat;Siang;Hujan Petir; 55 - 90;24 - 33
11/12/2018;Jakarta Pusat;Dini Hari;Berawan; 55 - 90;24 - 33
11/12/2018;Jakarta Pusat;Malam;Cerah Berawan; 55 - 90;24 - 33
11/12/2018;Jakarta Pusat;Pagi;Cerah Berawan; 55 - 90;24 - 33
11/12/2018;Jakarta Pusat;Siang;Hujan Ringan; 55 - 90;24 - 33
11/12/2018;Jakarta Selatan;Dini Hari;Cerah Berawan; 55 - 90;24 - 33
11/12/2018;Jakarta Selatan;Malam;Cerah Berawan; 55 - 90;24 - 33
11/12/2018;Jakarta Selatan;Pagi;Cerah Berawan; 55 - 90;24 - 33
11/12/2018;Jakarta Selatan;Siang;Hujan Petir; 55 - 90;24 - 33
11/12/2018;Jakarta Timur;Dini Hari;Berawan; 55 - 90;24 - 33
11/12/2018;Jakarta Timur;Malam;Cerah Berawan; 55 - 90;24 - 33
11/12/2018;Jakarta Timur;Pagi;Cerah Berawan; 55 - 90;24 - 33
11/12/2018;Jakarta Timur;Siang;Hujan Ringan; 55 - 90;24 - 33
11/12/2018;Jakarta Utara;Dini Hari;Berawan; 55 - 90;24 - 33
11/12/2018;Jakarta Utara;Malam;Cerah Berawan; 55 - 90;24 - 33
11/12/2018;Jakarta Utara;Pagi;Cerah Berawan; 55 - 90;24 - 33
11/12/2018;Jakarta Utara;Siang;Hujan Ringan; 55 - 90;24 - 33
11/12/2018;Kepulauan Seribu;Dini Hari;Hujan Petir; 55 - 90;24 - 33
11/12/2018;Kepulauan Seribu;Malam;Cerah Berawan; 55 - 90;24 - 33
11/12/2018;Kepulauan Seribu;Pagi;Cerah Berawan; 55 - 90;24 - 33
11/12/2018;Kepulauan Seribu;Siang;Cerah Berawan; 55 - 90;24 - 33
12/12/2018;Jakarta Barat;Dini Hari;Berawan; 70 - 100;24 - 32
12/12/2018;Jakarta Barat;Malam;Hujan Lokal; 70 - 100;24 - 32
12/12/2018;Jakarta Barat;Pagi;Berawan; 70 - 100;24 - 32
12/12/2018;Jakarta Barat;Siang;Hujan Sedang; 70 - 100;24 - 32
12/12/2018;Jakarta Pusat;Dini Hari;Berawan; 70 - 100;24 - 32
12/12/2018;Jakarta Pusat;Malam;Berawan; 70 - 100;24 - 32
12/12/2018;Jakarta Pusat;Pagi;Berawan; 70 - 100;24 - 32
12/12/2018;Jakarta Pusat;Siang;Hujan Lokal; 70 - 100;24 - 32
12/12/2018;Jakarta Selatan;Dini Hari;Berawan; 70 - 100;24 - 32
12/12/2018;Jakarta Selatan;Malam;Berawan; 70 - 100;24 - 32
12/12/2018;Jakarta Selatan;Pagi;Berawan; 70 - 100;24 - 32
12/12/2018;Jakarta Selatan;Siang;Hujan Sedang; 70 - 100;24 - 32
12/12/2018;Jakarta Timur;Dini Hari;Berawan; 70 - 100;24 - 32
12/12/2018;Jakarta Timur;Malam;Hujan Lokal; 70 - 100;24 - 32
12/12/2018;Jakarta Timur;Pagi;Berawan; 70 - 100;24 - 32
12/12/2018;Jakarta Timur;Siang;Hujan Sedang; 70 - 100;24 - 32
12/12/2018;Jakarta Utara;Dini Hari;Berawan; 70 - 100;24 - 32
12/12/2018;Jakarta Utara;Malam;Berawan; 70 - 100;24 - 32
12/12/2018;Jakarta Utara;Pagi;Berawan; 70 - 100;24 - 32
12/12/2018;Jakarta Utara;Siang;Berawan; 70 - 100;24 - 32
12/12/2018;Kepulauan Seribu;Dini Hari;Berawan; 70 - 100;24 - 32
12/12/2018;Kepulauan Seribu;Malam;Berawan; 70 - 100;24 - 32
12/12/2018;Kepulauan Seribu;Pagi;Hujan Lokal; 70 - 100;24 - 32
12/12/2018;Kepulauan Seribu;Siang;Berawan; 70 - 100;24 - 32
13/12/2018;Jakarta Barat;Dini Hari;Cerah Berawan; 60 - 100;24 - 33
13/12/2018;Jakarta Barat;Malam;Berawan; 60 - 100;24 - 33
13/12/2018;Jakarta Barat;Pagi;Cerah Berawan; 60 - 100;24 - 33
13/12/2018;Jakarta Barat;Siang;Berawan; 60 - 100;24 - 33
13/12/2018;Jakarta Pusat;Dini Hari;Cerah Berawan; 60 - 100;24 - 33
13/12/2018;Jakarta Pusat;Malam;Berawan; 60 - 100;24 - 33
13/12/2018;Jakarta Pusat;Pagi;Cerah Berawan; 60 - 100;24 - 33
13/12/2018;Jakarta Pusat;Siang;Berawan; 60 - 100;24 - 33
13/12/2018;Jakarta Selatan;Dini Hari;Cerah Berawan; 60 - 100;24 - 33
13/12/2018;Jakarta Selatan;Malam;Berawan; 60 - 100;24 - 33
13/12/2018;Jakarta Selatan;Pagi;Cerah Berawan; 60 - 100;24 - 33
13/12/2018;Jakarta Selatan;Siang;Hujan Lokal; 60 - 100;24 - 33
13/12/2018;Jakarta Timur;Dini Hari;Cerah Berawan; 60 - 100;24 - 33
13/12/2018;Jakarta Timur;Malam;Berawan; 60 - 100;24 - 33
13/12/2018;Jakarta Timur;Pagi;Cerah Berawan; 60 - 100;24 - 33
13/12/2018;Jakarta Timur;Siang;Berawan; 60 - 100;24 - 33
13/12/2018;Jakarta Utara;Dini Hari;Cerah Berawan; 60 - 100;24 - 33
13/12/2018;Jakarta Utara;Malam;Berawan; 60 - 100;24 - 33
13/12/2018;Jakarta Utara;Pagi;Cerah Berawan; 60 - 100;24 - 33
13/12/2018;Jakarta Utara;Siang;Berawan; 60 - 100;24 - 33
13/12/2018;Kepulauan Seribu;Dini Hari;Cerah Berawan; 60 - 100;24 - 33
13/12/2018;Kepulauan Seribu;Malam;Cerah Berawan; 60 - 100;24 - 33
13/12/2018;Kepulauan Seribu;Pagi;Cerah Berawan; 60 - 100;24 - 33
13/12/2018;Kepulauan Seribu;Siang;Berawan; 60 - 100;24 - 33
14/12/2018;Jakarta Barat;Dini Hari;Cerah Berawan; 60 - 95;24 - 34
14/12/2018;Jakarta Barat;Malam;Cerah Berawan; 60 - 95;24 - 34
14/12/2018;Jakarta Barat;Pagi;Cerah Berawan; 60 - 95;24 - 34
14/12/2018;Jakarta Barat;Siang;Berawan; 60 - 95;24 - 34
14/12/2018;Jakarta Pusat;Dini Hari;Cerah Berawan; 60 - 95;24 - 34
14/12/2018;Jakarta Pusat;Malam;Cerah Berawan; 60 - 95;24 - 34
14/12/2018;Jakarta Pusat;Pagi;Cerah Berawan; 60 - 95;24 - 34
14/12/2018;Jakarta Pusat;Siang;Cerah Berawan; 60 - 95;24 - 34
14/12/2018;Jakarta Selatan;Dini Hari;Cerah Berawan; 60 - 95;24 - 34
14/12/2018;Jakarta Selatan;Malam;Cerah Berawan; 60 - 95;24 - 34
14/12/2018;Jakarta Selatan;Pagi;Cerah Berawan; 60 - 95;24 - 34
14/12/2018;Jakarta Selatan;Siang;Berawan; 60 - 95;24 - 34
14/12/2018;Jakarta Timur;Dini Hari;Cerah Berawan; 60 - 95;24 - 34
14/12/2018;Jakarta Timur;Malam;Cerah Berawan; 60 - 95;24 - 34
14/12/2018;Jakarta Timur;Pagi;Cerah Berawan; 60 - 95;24 - 34
14/12/2018;Jakarta Timur;Siang;Hujan Lokal; 60 - 95;24 - 34
14/12/2018;Jakarta Utara;Dini Hari;Cerah Berawan; 60 - 95;24 - 34
14/12/2018;Jakarta Utara;Malam;Cerah Berawan; 60 - 95;24 - 34
14/12/2018;Jakarta Utara;Pagi;Cerah Berawan; 60 - 95;24 - 34
14/12/2018;Jakarta Utara;Siang;Cerah Berawan; 60 - 95;24 - 34
14/12/2018;Kepulauan Seribu;Dini Hari;Cerah Berawan; 60 - 95;24 - 34
14/12/2018;Kepulauan Seribu;Malam;Cerah Berawan; 60 - 95;24 - 34
14/12/2018;Kepulauan Seribu;Pagi;Cerah Berawan; 60 - 95;24 - 34
14/12/2018;Kepulauan Seribu;Siang;Cerah Berawan; 60 - 95;24 - 34
15/12/2018;Jakarta Barat;Dini Hari;Berawan; 70 - 90;25 - 32
15/12/2018;Jakarta Barat;Malam;Berawan; 70 - 90;25 - 32
15/12/2018;Jakarta Barat;Pagi;Berawan; 70 - 90;25 - 32
15/12/2018;Jakarta Barat;Siang;Hujan Lokal; 70 - 90;25 - 32
15/12/2018;Jakarta Pusat;Dini Hari;Berawan; 70 - 90;25 - 32
15/12/2018;Jakarta Pusat;Malam;Berawan; 70 - 90;25 - 32
15/12/2018;Jakarta Pusat;Pagi;Berawan; 70 - 90;25 - 32
15/12/2018;Jakarta Pusat;Siang;Berawan; 70 - 90;25 - 32
15/12/2018;Jakarta Selatan;Dini Hari;Berawan; 70 - 90;25 - 32
15/12/2018;Jakarta Selatan;Malam;Berawan; 70 - 90;25 - 32
15/12/2018;Jakarta Selatan;Pagi;Berawan; 70 - 90;25 - 32
15/12/2018;Jakarta Selatan;Siang;Hujan Lokal; 70 - 90;25 - 32
15/12/2018;Jakarta Timur;Dini Hari;Berawan; 70 - 90;25 - 32
15/12/2018;Jakarta Timur;Malam;Berawan; 70 - 90;25 - 32
15/12/2018;Jakarta Timur;Pagi;Berawan ; 70 - 90;25 - 32
15/12/2018;Jakarta Timur;Siang;Hujan Lokal; 70 - 90;25 - 32
15/12/2018;Jakarta Utara;Dini Hari;Berawan; 70 - 90;25 - 32
15/12/2018;Jakarta Utara;Malam;Berawan; 70 - 90;25 - 32
15/12/2018;Jakarta Utara;Pagi;Berawan; 70 - 90;25 - 32
15/12/2018;Jakarta Utara;Siang;Berawan; 70 - 90;25 - 32
15/12/2018;Kepulauan Seribu;Dini Hari;Berawan; 70 - 90;25 - 32
15/12/2018;Kepulauan Seribu;Malam;Berawan; 70 - 90;25 - 32
15/12/2018;Kepulauan Seribu;Pagi;Berawan; 70 - 90;25 - 32
15/12/2018;Kepulauan Seribu;Siang;Cerah Berawan; 70 - 90;25 - 32
16/12/2018;Jakarta Barat;Dini Hari;Cerah Berawan; 55 - 85;25 - 33
16/12/2018;Jakarta Barat;Malam;Berawan; 55 - 85;25 - 33
16/12/2018;Jakarta Barat;Pagi;Berawan; 55 - 85;25 - 33
16/12/2018;Jakarta Barat;Siang;Berawan; 55 - 85;25 - 33
16/12/2018;Jakarta Pusat;Dini Hari;Cerah Berawan; 55 - 85;25 - 33
16/12/2018;Jakarta Pusat;Malam;Berawan; 55 - 85;25 - 33
16/12/2018;Jakarta Pusat;Pagi;Berawan; 55 - 85;25 - 33
16/12/2018;Jakarta Pusat;Siang;Hujan Lokal; 55 - 85;25 - 33
16/12/2018;Jakarta Selatan;Dini Hari;Cerah Berawan; 55 - 85;25 - 33
16/12/2018;Jakarta Selatan;Malam;Berawan; 55 - 85;25 - 33
16/12/2018;Jakarta Selatan;Pagi;Berawan; 55 - 85;25 - 33
16/12/2018;Jakarta Selatan;Siang;Hujan Lokal; 55 - 85;25 - 33
16/12/2018;Jakarta Timur;Dini Hari;Cerah Berawan; 55 - 85;25 - 33
16/12/2018;Jakarta Timur;Malam;Berawan; 55 - 85;25 - 33
16/12/2018;Jakarta Timur;Pagi;Berawan ; 55 - 85;25 - 33
16/12/2018;Jakarta Timur;Siang;Hujan Lokal; 55 - 85;25 - 33
16/12/2018;Jakarta Utara;Dini Hari;Cerah Berawan; 55 - 85;25 - 33
16/12/2018;Jakarta Utara;Malam;Berawan; 55 - 85;25 - 33
16/12/2018;Jakarta Utara;Pagi;Berawan; 55 - 85;25 - 33
16/12/2018;Jakarta Utara;Siang;Berawan; 55 - 85;25 - 33
16/12/2018;Kepulauan Seribu;Dini Hari;Cerah Berawan; 55 - 85;25 - 33
16/12/2018;Kepulauan Seribu;Malam;Berawan; 55 - 85;25 - 33
16/12/2018;Kepulauan Seribu;Pagi;Berawan; 55 - 85;25 - 33
16/12/2018;Kepulauan Seribu;Siang;Berawan; 55 - 85;25 - 33
17/12/2018;Jakarta Barat;Dini Hari;Cerah Berawan; 70 - 90;24 - 33
17/12/2018;Jakarta Barat;Malam;Beawan; 70 - 90;24 - 33
17/12/2018;Jakarta Barat;Pagi;Berawan; 70 - 90;24 - 33
17/12/2018;Jakarta Barat;Siang;Berawan; 70 - 90;24 - 33
17/12/2018;Jakarta Pusat;Dini Hari;Berawan; 70 - 90;24 - 33
17/12/2018;Jakarta Pusat;Malam;Berawan; 70 - 90;24 - 33
17/12/2018;Jakarta Pusat;Pagi;Berawan; 70 - 90;24 - 33
17/12/2018;Jakarta Pusat;Siang;Cerah Berawan; 70 - 90;24 - 33
17/12/2018;Jakarta Selatan;Dini Hari;Cerah Berawan; 70 - 90;24 - 33
17/12/2018;Jakarta Selatan;Malam;Berawan; 70 - 90;24 - 33
17/12/2018;Jakarta Selatan;Pagi;Berawan; 70 - 90;24 - 33
17/12/2018;Jakarta Selatan;Siang;Hujan Lokal; 70 - 90;24 - 33
17/12/2018;Jakarta Timur;Dini Hari;Cerang Berawan; 70 - 90;24 - 33
17/12/2018;Jakarta Timur;Malam;Berawan; 70 - 90;24 - 33
17/12/2018;Jakarta Timur;Pagi;Berawan; 70 - 90;24 - 33
17/12/2018;Jakarta Timur;Siang;Hujan Lokal; 70 - 90;24 - 33
17/12/2018;Jakarta Utara;Dini Hari;Berawan; 70 - 90;24 - 33
17/12/2018;Jakarta Utara;Malam;Berawan; 70 - 90;24 - 33
17/12/2018;Jakarta Utara;Pagi;Berawan; 70 - 90;24 - 33
17/12/2018;Jakarta Utara;Siang;Cerah Berawan; 70 - 90;24 - 33
17/12/2018;Kepulauan Seribu;Dini Hari;Berawan; 70 - 90;24 - 33
17/12/2018;Kepulauan Seribu;Malam;Berawan; 70 - 90;24 - 33
17/12/2018;Kepulauan Seribu;Pagi;Berawan; 70 - 90;24 - 33
17/12/2018;Kepulauan Seribu;Siang;Cerah Berawan; 70 - 90;24 - 33
18/12/2018;Jakarta Barat;Dini Hari;Cerah Berawan; 65 - 95;23 - 33
18/12/2018;Jakarta Barat;Malam;Berawan; 65 - 95;23 - 33
18/12/2018;Jakarta Barat;Pagi;Cerah Berawan; 65 - 95;23 - 33
18/12/2018;Jakarta Barat;Siang;Cerah Berawan; 65 - 95;23 - 33
18/12/2018;Jakarta Pusat;Dini Hari;Cerah Berawan; 65 - 95;23 - 33
18/12/2018;Jakarta Pusat;Malam;Berawan; 65 - 95;23 - 33
18/12/2018;Jakarta Pusat;Pagi;Cerah Berawan; 65 - 95;23 - 33
18/12/2018;Jakarta Pusat;Siang;Hujan Lokal; 65 - 95;23 - 33
18/12/2018;Jakarta Selatan;Dini Hari;Berawan; 65 - 95;23 - 33
18/12/2018;Jakarta Selatan;Malam;Berawan; 65 - 95;23 - 33
18/12/2018;Jakarta Selatan;Pagi;Cerah Berawan; 65 - 95;23 - 33
18/12/2018;Jakarta Selatan;Siang;Berawan; 65 - 95;23 - 33
18/12/2018;Jakarta Timur;Dini Hari;Cerah Berawan; 65 - 95;23 - 33
18/12/2018;Jakarta Timur;Malam;Berawan; 65 - 95;23 - 33
18/12/2018;Jakarta Timur;Pagi;Cerah Berawan; 65 - 95;23 - 33
18/12/2018;Jakarta Timur;Siang;Berawan; 65 - 95;23 - 33
18/12/2018;Jakarta Utara;Dini Hari;Berawan; 65 - 95;23 - 33
18/12/2018;Jakarta Utara;Malam;Cerah Berawan; 65 - 95;23 - 33
18/12/2018;Jakarta Utara;Pagi;Cerah Berawan; 65 - 95;23 - 33
18/12/2018;Jakarta Utara;Siang;Cerah Berawan; 65 - 95;23 - 33
18/12/2018;Kepulauan Seribu;Dini Hari;Cerah Berawan; 65 - 95;23 - 33
18/12/2018;Kepulauan Seribu;Malam;Berawan; 65 - 95;23 - 33
18/12/2018;Kepulauan Seribu;Pagi;Cerah Berawan; 65 - 95;23 - 33
18/12/2018;Kepulauan Seribu;Siang;Hujan Lokal; 65 - 95;23 - 33
19/12/2018;Jakarta Barat;Dini Hari;Cerah Berawan; 65 - 95;23 - 33
19/12/2018;Jakarta Barat;Malam;Cerah Berawan; 65 - 95;23 - 33
19/12/2018;Jakarta Barat;Pagi;Cerah Berawan; 65 - 95;23 - 33
19/12/2018;Jakarta Barat;Siang;Hujan Ringan; 65 - 95;23 - 33
19/12/2018;Jakarta Pusat;Dini Hari;Cerah Berawan; 65 - 95;23 - 33
19/12/2018;Jakarta Pusat;Malam;Hujan Ringan; 65 - 95;23 - 33
19/12/2018;Jakarta Pusat;Pagi;Cerah; 65 - 95;23 - 33
19/12/2018;Jakarta Pusat;Siang;Berawan; 65 - 95;23 - 33
19/12/2018;Jakarta Selatan;Dini Hari;Cerah Berawan; 65 - 95;23 - 33
19/12/2018;Jakarta Selatan;Malam;Cerah Berawan; 65 - 95;23 - 33
19/12/2018;Jakarta Selatan;Pagi;Cerah; 65 - 95;23 - 33
19/12/2018;Jakarta Selatan;Siang;Hujan Sedang; 65 - 95;23 - 33
19/12/2018;Jakarta Timur;Dini Hari;Cerah Berawn; 65 - 95;23 - 33
19/12/2018;Jakarta Timur;Malam;Hujan Ringan; 65 - 95;23 - 33
19/12/2018;Jakarta Timur;Pagi;Cerah; 65 - 95;23 - 33
19/12/2018;Jakarta Timur;Siang;Hujan Sedang; 65 - 95;23 - 33
19/12/2018;Jakarta Utara;Dini Hari;Cerah Berawan; 65 - 95;23 - 33
19/12/2018;Jakarta Utara;Malam;Hujan Ringan; 65 - 95;23 - 33
19/12/2018;Jakarta Utara;Pagi;Cerah; 65 - 95;23 - 33
19/12/2018;Jakarta Utara;Siang;Berawan; 65 - 95;23 - 33
19/12/2018;Kepulauan Seribu;Dini Hari;Cerah Berawan; 65 - 95;23 - 33
19/12/2018;Kepulauan Seribu;Malam;Cerah Berawan; 65 - 95;23 - 33
19/12/2018;Kepulauan Seribu;Pagi;Cerah; 65 - 95;23 - 33
19/12/2018;Kepulauan Seribu;Siang;Berawan; 65 - 95;23 - 33
20/12/2018;Jakarta Barat;Dini Hari;Cerah Berawan; 60 - 90;23 - 33
20/12/2018;Jakarta Barat;Malam;Cerah Berawan; 60 - 90;23 - 33
20/12/2018;Jakarta Barat;Pagi;Cerah Berawan; 60 - 90;23 - 33
20/12/2018;Jakarta Barat;Siang;Cerah Berawan; 60 - 90;23 - 33
20/12/2018;Jakarta Pusat;Dini Hari;Cerah Berawan; 60 - 90;23 - 33
20/12/2018;Jakarta Pusat;Malam;Cerah Berawan; 60 - 90;23 - 33
20/12/2018;Jakarta Pusat;Pagi;Cerah Berawan; 60 - 90;23 - 33
20/12/2018;Jakarta Pusat;Siang;Berawan; 60 - 90;23 - 33
20/12/2018;Jakarta Selatan;Dini Hari;Cerah Berawan; 60 - 90;23 - 33
20/12/2018;Jakarta Selatan;Malam;Cerah Berawan; 60 - 90;23 - 33
20/12/2018;Jakarta Selatan;Pagi;Cerah Berawan; 60 - 90;23 - 33
20/12/2018;Jakarta Selatan;Siang;Hujan Lokal; 60 - 90;23 - 33
20/12/2018;Jakarta Timur;Dini Hari;Cerah Berawan; 60 - 90;23 - 33
20/12/2018;Jakarta Timur;Malam;Cerah Berawan; 60 - 90;23 - 33
20/12/2018;Jakarta Timur;Pagi;Cerah Berawan; 60 - 90;23 - 33
20/12/2018;Jakarta Timur;Siang;Hujan Lokal; 60 - 90;23 - 33
20/12/2018;Jakarta Utara;Dini Hari;Cerah Berawan; 60 - 90;23 - 33
20/12/2018;Jakarta Utara;Malam;Cerah Berawan; 60 - 90;23 - 33
20/12/2018;Jakarta Utara;Pagi;Cerah Berawan; 60 - 90;23 - 33
20/12/2018;Jakarta Utara;Siang;Berawan; 60 - 90;23 - 33
20/12/2018;Kepulauan Seribu;Dini Hari;Cerah Berawan; 60 - 90;23 - 33
20/12/2018;Kepulauan Seribu;Malam;Berawan; 60 - 90;23 - 33
20/12/2018;Kepulauan Seribu;Pagi;Cerah Berawan; 60 - 90;23 - 33
20/12/2018;Kepulauan Seribu;Siang;Cerah Berawan; 60 - 90;23 - 33
21/12/2018;Jakarta Barat;Dini Hari;Berawan; 65 - 85;23 - 32
21/12/2018;Jakarta Barat;Malam;Berawan; 65 - 85;23 - 32
21/12/2018;Jakarta Barat;Pagi;Berawan; 65 - 85;23 - 32
21/12/2018;Jakarta Barat;Siang;Hujan Lokal; 65 - 85;23 - 32
21/12/2018;Jakarta Pusat;Dini Hari;Berawan; 65 - 85;23 - 32
21/12/2018;Jakarta Pusat;Malam;Berawan; 65 - 85;23 - 32
21/12/2018;Jakarta Pusat;Pagi;Berawan; 65 - 85;23 - 32
21/12/2018;Jakarta Pusat;Siang;Hujan Lokal; 65 - 85;23 - 32
21/12/2018;Jakarta Selatan;Dini Hari;Berawan; 65 - 85;23 - 32
21/12/2018;Jakarta Selatan;Malam;Berawan; 65 - 85;23 - 32
21/12/2018;Jakarta Selatan;Pagi;Berawan; 65 - 85;23 - 32
21/12/2018;Jakarta Selatan;Siang;Hujan Lokal; 65 - 85;23 - 32
21/12/2018;Jakarta Timur;Dini Hari;Berawan; 65 - 85;23 - 32
21/12/2018;Jakarta Timur;Malam;Berawan; 65 - 85;23 - 32
21/12/2018;Jakarta Timur;Pagi;Berawan; 65 - 85;23 - 32
21/12/2018;Jakarta Timur;Siang;Hujan Lokal; 65 - 85;23 - 32
